work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_location,remote_ratio,company_location,company_size,employee_residence
2022,Senior,Full Time,Data Engineer,300000,USD,300000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,130000,USD,130000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,169000,USD,169000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,110600,USD,110600,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,116000,USD,116000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,96000,USD,96000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,75000,GBP,92350,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Analyst,57000,GBP,70186,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Analyst,105000,USD,105000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,70000,USD,70000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Machine Learning,137000,CAD,105236,CA,50,Canada,Large,Canada
2022,Senior,Full Time,Data Engineer,194000,USD,194000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,129400,USD,129400,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,190000,USD,190000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,135000,USD,135000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,100000,USD,100000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,70000,USD,70000,US,0,USA,Medium,USA
2022,Entry-level,Full Time,Machine Learning,189750,USD,189750,US,0,USA,Medium,USA
2022,Entry-level,Full Time,Machine Learning,140250,USD,140250,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,130000,USD,130000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,100000,USD,100000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,160000,USD,160000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,109000,USD,109000,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,250000,USD,250000,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,150000,USD,150000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,206000,USD,206000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,160000,USD,160000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,135000,USD,135000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,120000,USD,120000,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,110000,EUR,115573,FR,100,France,Medium,France
2022,Senior,Full Time,Machine Learning,70000,EUR,73546,FR,100,France,Medium,France
2022,Entry-level,Full Time,Data Engineer,160000,USD,160000,US,0,USA,Medium,USA
2022,Entry-level,Full Time,Data Engineer,135000,USD,135000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,150000,USD,150000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,100000,USD,100000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,120000,USD,120000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,95000,USD,95000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,65000,EUR,68293,ES,0,Spain,Medium,Spain
2022,Senior,Full Time,Data Engineer,40000,EUR,42026,ES,0,Spain,Medium,Spain
2022,Senior,Full Time,Data Engineer,191200,USD,191200,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,130000,USD,130000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,191200,USD,191200,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,130000,USD,130000,US,0,USA,Medium,USA
2022,Entry-level,Full Time,Machine Learning,63000,EUR,66192,DE,50,Germany,Large,Germany
2022,Entry-level,Full Time,Machine Learning,50000,USD,50000,US,100,CR,Small,CR
2022,Senior,Full Time,Data Engineer,230000,USD,230000,US,0,USA,Large,USA
2022,Senior,Full Time,Data Engineer,154600,USD,154600,US,0,USA,Large,USA
2022,Senior,Full Time,Data Engineer,120000,USD,120000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,95000,USD,95000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,140000,USD,140000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,120000,USD,120000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,169000,USD,169000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,110600,USD,110600,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,80000,USD,80000,US,100,USA,Large,USA
2022,Senior,Full Time,Data Engineer,185900,USD,185900,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,129300,USD,129300,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,135000,USD,135000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,110000,USD,110000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,155000,USD,155000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,140000,USD,140000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,205000,USD,205000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,150000,USD,150000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,179500,USD,179500,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,134000,USD,134000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,180000,USD,180000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Scientist,120000,USD,120000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,185900,USD,185900,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,129300,USD,129300,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,175000,USD,175000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,145000,USD,145000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,235000,USD,235000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,175000,USD,175000,US,100,USA,Medium,USA
2022,Entry-level,Full Time,Data Scientist,26000,EUR,27317,ES,50,Spain,Large,Spain
2022,Mid-level,Full Time,Data Engineer,160000,USD,160000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,90000,USD,90000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,65000,EUR,68293,ES,0,Spain,Medium,Spain
2022,Senior,Full Time,Data Engineer,35000,EUR,36773,ES,0,Spain,Medium,Spain
2022,Senior,Full Time,Data Engineer,145000,USD,145000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,115000,USD,115000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,165000,USD,165000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,135000,USD,135000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,168400,USD,168400,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,105200,USD,105200,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Machine Learning,70000,GBP,86193,GB,100,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Machine Learning,40000,GBP,49253,GB,100,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Engineer,200000,USD,200000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,160000,USD,160000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,45000,EUR,47280,ES,0,Spain,Medium,Spain
2022,Senior,Full Time,Data Scientist,36000,EUR,37824,ES,0,Spain,Medium,Spain
2022,Senior,Full Time,Data Scientist,198800,USD,198800,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,122600,USD,122600,US,0,USA,Medium,USA
2022,Entry-level,Freelence,Machine Learning,100000,USD,100000,IR,100,IR,Medium,IR
2022,Mid-level,Full Time,Data Analyst,100000,EUR,105066,FR,50,France,Medium,France
2022,Senior,Full Time,Data Analyst,130000,USD,130000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,100000,USD,100000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,85000,GBP,104663,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Analyst,60000,GBP,73880,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Engineer,125000,USD,125000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,110000,USD,110000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,165000,USD,165000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,124000,USD,124000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,148000,USD,148000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,107000,USD,107000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,150000,USD,150000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,100000,USD,100000,US,0,USA,Medium,USA
2022,Entry-level,Full Time,Data Engineer,160000,USD,160000,US,0,USA,Medium,USA
2022,Entry-level,Full Time,Data Engineer,135000,USD,135000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,120000,USD,120000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,95000,USD,95000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,153600,USD,153600,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,106800,USD,106800,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,100000,USD,100000,CA,0,Canada,Medium,Canada
2022,Mid-level,Full Time,Data Analyst,65000,USD,65000,CA,0,Canada,Medium,Canada
2022,Mid-level,Full Time,Data Engineer,120000,USD,120000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,95000,USD,95000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,60000,EUR,63040,PT,0,Portugal,Medium,Portugal
2022,Senior,Full Time,Data Engineer,35000,EUR,36773,PT,0,Portugal,Medium,Portugal
2022,Expert,Full Time,Data Engineer,310000,USD,310000,US,100,USA,Medium,USA
2022,Expert,Full Time,Data Engineer,239000,USD,239000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,299500,USD,299500,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,245100,USD,245100,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,168000,USD,168000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,130000,USD,130000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,136000,USD,136000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,104000,USD,104000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,161000,USD,161000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,118000,USD,118000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,205000,USD,205000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,184000,USD,184000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,185900,USD,185900,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,129300,USD,129300,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,247500,USD,247500,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,172200,USD,172200,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,65000,EUR,68293,IT,0,IT,Large,IT
2022,Senior,Full Time,Data Analyst,177000,USD,177000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,131000,USD,131000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,205000,USD,205000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,184000,USD,184000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,146000,USD,146000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,102000,USD,102000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,169000,USD,169000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,110600,USD,110600,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,230000,USD,230000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,196000,USD,196000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,135000,USD,135000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,100000,USD,100000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,80000,USD,80000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,65000,USD,65000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,135000,USD,135000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,100000,USD,100000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,50000,GBP,61566,GB,100,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Engineer,35000,GBP,43096,GB,100,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Data Engineer,175000,USD,175000,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,135000,USD,135000,US,100,USA,Medium,USA
2022,Entry-level,Full Time,Data Scientist,80000,USD,80000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,231250,USD,231250,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,138750,USD,138750,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,193750,USD,193750,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,116250,USD,116250,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,231250,USD,231250,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,138750,USD,138750,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,231250,USD,231250,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,138750,USD,138750,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,231250,USD,231250,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,138750,USD,138750,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,193750,USD,193750,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,116250,USD,116250,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,208000,USD,208000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,127000,USD,127000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,300000,USD,300000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,196000,USD,196000,US,100,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,204500,USD,204500,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,142200,USD,142200,US,0,USA,Medium,USA
2021,Mid-level,Freelence,Data Scientist,45555,USD,45555,AS,50,BS,Medium,BS
2022,Senior,Full Time,Data Engineer,185900,USD,185900,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,129300,USD,129300,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,45000,EUR,47280,ES,0,Spain,Medium,Spain
2022,Senior,Full Time,Data Scientist,36000,EUR,37824,ES,0,Spain,Medium,Spain
2022,Senior,Full Time,Machine Learning,204500,USD,204500,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,142200,USD,142200,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,205000,USD,205000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,185000,USD,185000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,185900,USD,185900,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,129300,USD,129300,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,247500,USD,247500,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,172200,USD,172200,US,0,USA,Medium,USA
2022,Entry-level,Full Time,Data Engineer,160000,USD,160000,US,0,USA,Medium,USA
2022,Entry-level,Full Time,Data Engineer,135000,USD,135000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,150000,USD,150000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,100000,USD,100000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,110000,USD,110000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,95000,USD,95000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,185900,USD,185900,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,129300,USD,129300,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,205000,USD,205000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,184000,USD,184000,US,100,USA,Medium,USA
2022,Entry-level,Full Time,Data Scientist,6600000,HUF,17684,HU,100,HU,Medium,HU
2022,Senior,Full Time,Data Scientist,375000,USD,375000,US,50,USA,Large,USA
2022,Senior,Full Time,Data Engineer,191200,USD,191200,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,130000,USD,130000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,225000,USD,225000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,156400,USD,156400,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,169000,USD,169000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,110600,USD,110600,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,204500,USD,204500,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,142200,USD,142200,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Machine Learning,85000,GBP,104663,GB,0,United Kingdom,Medium,United Kingdom
2022,Mid-level,Full Time,Machine Learning,65000,GBP,80036,GB,0,United Kingdom,Medium,United Kingdom
2022,Senior,Full Time,Data Scientist,185900,USD,185900,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,129300,USD,129300,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,140700,USD,140700,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,93800,USD,93800,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,350000,USD,350000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,135000,USD,135000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,115934,USD,115934,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,81666,USD,81666,US,100,USA,Medium,USA
2022,Entry-level,Part Time,Data Analyst,12000,USD,12000,MX,100,USA,Large,USA
2022,Mid-level,Full Time,Machine Learning,100000,CHF,104697,CH,100,Switzerland,Large,Switzerland
2022,Entry-level,Full Time,Machine Learning,33000,USD,33000,IT,100,Germany,Small,Germany
2022,Entry-level,Full Time,Machine Learning,33000,EUR,34672,IT,100,Germany,Small,Germany
2022,Senior,Full Time,Machine Learning,201000,USD,201000,US,0,USA,Medium,USA
2022,Senior,Full Time,Machine Learning,119000,USD,119000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,175000,USD,175000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,150000,USD,150000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,154560,USD,154560,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,123648,USD,123648,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,130000,USD,130000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,100000,USD,100000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,170000,USD,170000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Engineer,145000,USD,145000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,135000,USD,135000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,100000,USD,100000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,247500,USD,247500,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,172200,USD,172200,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,177500,USD,177500,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,134000,USD,134000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,185900,USD,185900,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,129300,USD,129300,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Architect,192564,USD,192564,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Architect,144854,USD,144854,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,130000,USD,130000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Analyst,105000,USD,105000,US,0,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,179305,USD,179305,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,142127,USD,142127,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,315000,USD,315000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Engineer,225000,USD,225000,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,243900,USD,243900,US,100,USA,Medium,USA
2022,Senior,Full Time,Data Scientist,156600,USD,156600,US,100,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,206000,USD,206000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,160000,USD,160000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,109000,USD,109000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,79000,USD,79000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,160000,USD,160000,US,0,USA,Medium,USA
2022,Mid-level,Full Time,Data Analyst,109000,USD,109000,US,0,USA,Medium,USA
